"city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","city","enrollee_id","imputed","n.experience","f.city_development_index"
0.624,"Other","No relevent experience","no_enrollment","Masters","STEM","<1","<10","Other",">4",160,"1","city_21",12539,FALSE,0,"[0.448,0.691)"
0.55,"Male","Has relevent experience","Full time course","Graduate","STEM","4","Unknown","Other","4",51,"0","city_11",5618,FALSE,4,"[0.448,0.691)"
0.55,"Male","Has relevent experience","Full time course","Masters","STEM","4","100-500","NGO","2",37,"1","city_11",24708,FALSE,4,"[0.448,0.691)"
0.923,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","50-99","Pvt Ltd","1",34,"0","city_83",27850,FALSE,10,"[0.921,0.949]"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","6","Unknown","Other","2",39,"1","city_21",18661,FALSE,6,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","<10","Pvt Ltd","2",47,"0","city_103",26648,FALSE,25,"0.920"
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","5","10000+","Other","1",67,"0","city_136",12451,FALSE,5,"[0.878,0.920)"
0.866,"Male","Has relevent experience","no_enrollment","Phd","STEM","20","10000+","Pvt Ltd",">4",61,"0","city_57",4860,FALSE,20,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","High School","No Major",">20","Unknown","Other","2",298,"1","city_103",6348,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","5000-9999","Pvt Ltd",">4",122,"0","city_103",29041,FALSE,17,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","100-500","Pvt Ltd","2",66,"0","city_160",4321,FALSE,9,"0.920"
0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","500-999","Pvt Ltd","1",45,"0","city_102",2845,FALSE,10,"[0.691,0.878)"
0.84,"Male","No relevent experience","Part time course","Graduate","Other","19","10/49","Pvt Ltd",">4",94,"0","city_144",351,FALSE,19,"[0.691,0.878)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","Arts",">20","50-99","Early Stage Startup","3",40,"0","city_16",16494,FALSE,25,"[0.878,0.920)"
0.91,"Male","Has relevent experience","Full time course","Masters","STEM","10","10000+","Pvt Ltd","2",24,"0","city_16",2761,FALSE,10,"[0.878,0.920)"
0.939,"Other","Has relevent experience","no_enrollment","Graduate","Other",">20","500-999","Pvt Ltd",">4",24,"0","city_28",28719,FALSE,25,"[0.921,0.949]"
0.624,"Other","Has relevent experience","no_enrollment","Masters","STEM","2","10000+","Pvt Ltd","2",90,"1","city_21",18476,FALSE,2,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",30,"0","city_103",6161,FALSE,25,"0.920"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","Unknown","Other","never",84,"1","city_21",21448,FALSE,7,"[0.448,0.691)"
0.855,"Other","Has relevent experience","Full time course","Graduate","STEM","3","Unknown","Other","1",2,"0","city_67",3905,FALSE,3,"[0.691,0.878)"
0.92,"Female","No relevent experience","Full time course","Graduate","STEM","<1","Unknown","Other","1",31,"1","city_103",14106,FALSE,0,"0.920"
0.624,"Female","Has relevent experience","no_enrollment","Masters","STEM","8","1000-4999","Pvt Ltd","2",51,"0","city_21",32187,FALSE,8,"[0.448,0.691)"
0.91,"Other","No relevent experience","Full time course","Graduate","STEM","6","Unknown","Other","1",46,"0","city_16",17505,TRUE,6,"[0.878,0.920)"
0.92,"Male","No relevent experience","no_enrollment","Masters","Humanities","14","Unknown","Public Sector","1",45,"1","city_103",3265,FALSE,14,"0.920"
0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","10000+","Pvt Ltd","3",28,"0","city_173",11341,FALSE,13,"[0.878,0.920)"
0.92,"Female","Has relevent experience","Part time course","Graduate","STEM","14","1000-4999","Pvt Ltd",">4",39,"0","city_160",24856,FALSE,14,"0.920"
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM","15","Unknown","Other",">4",103,"1","city_103",8157,FALSE,15,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",161,"0","city_160",28301,FALSE,25,"0.920"
0.923,"Male","No relevent experience","no_enrollment","Primary School","No Major","1","Unknown","Pvt Ltd","never",103,"0","city_83",30912,FALSE,1,"[0.921,0.949]"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","7","1000-4999","Public Sector","1",55,"0","city_103",617,FALSE,7,"0.920"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","18","50-99","Public Sector",">4",19,"0","city_114",25992,FALSE,18,"[0.921,0.949]"
0.764,"Male","No relevent experience","no_enrollment","Graduate","STEM","5","Unknown","Other","2",36,"1","city_176",32952,FALSE,5,"[0.691,0.878)"
0.91,"Male","Has relevent experience","Part time course","Graduate","STEM","9","10000+","Pvt Ltd","2",51,"0","city_16",5355,FALSE,9,"[0.878,0.920)"
0.92,"Male","No relevent experience","Full time course","Graduate","STEM","1","50-99","NGO","1",39,"1","city_160",21259,FALSE,1,"0.920"
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",32,"0","city_114",30411,FALSE,25,"[0.921,0.949]"
0.895,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10/49","Pvt Ltd",">4",20,"0","city_10",22766,FALSE,25,"[0.878,0.920)"
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","12","50-99","Early Stage Startup","2",326,"0","city_21",1756,FALSE,12,"[0.448,0.691)"
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","50-99","Pvt Ltd","1",23,"1","city_114",5666,FALSE,14,"[0.921,0.949]"
0.887,"Other","No relevent experience","no_enrollment","High School","No Major","1","Unknown","Other","never",45,"0","city_100",8642,FALSE,1,"[0.878,0.920)"
0.92,"Other","Has relevent experience","no_enrollment","Masters","STEM",">20","100-500","Pvt Ltd","2",18,"0","city_160",6379,FALSE,25,"0.920"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","9","500-999","Pvt Ltd",">4",43,"0","city_21",22671,FALSE,9,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","13","Unknown","Other",">4",126,"1","city_103",32002,FALSE,13,"0.920"
0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","50-99","Pvt Ltd","1",133,"0","city_104",14838,FALSE,16,"[0.921,0.949]"
0.92,"Other","Has relevent experience","Full time course","Graduate","STEM","5","50-99","Pvt Ltd","never",36,"0","city_160",28431,FALSE,5,"0.920"
0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","500-999","Pvt Ltd",">4",116,"0","city_75",28688,FALSE,13,"[0.921,0.949]"
0.926,"Other","No relevent experience","Part time course","High School","No Major","3","50-99","Early Stage Startup","2",134,"0","city_114",28777,FALSE,3,"[0.921,0.949]"
0.897,"Other","Has relevent experience","no_enrollment","Graduate","STEM","2","Unknown","Other","1",56,"0","city_136",14709,FALSE,2,"[0.878,0.920)"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","<10","Early Stage Startup","never",3,"1","city_114",17232,FALSE,11,"[0.921,0.949]"
0.55,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","Unknown","Other","2",80,"0","city_11",20728,FALSE,8,"[0.448,0.691)"
0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM","17","50-99","Pvt Ltd","2",11,"0","city_103",8906,FALSE,17,"0.920"
0.903,"Other","Has relevent experience","no_enrollment","Masters","STEM","11","Unknown","Pvt Ltd","1",49,"0","city_165",7728,FALSE,11,"[0.878,0.920)"
0.743,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","4",56,"0","city_116",4535,FALSE,25,"[0.691,0.878)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","never",74,"0","city_21",4412,FALSE,25,"[0.448,0.691)"
0.836,"Male","Has relevent experience","no_enrollment","Primary School","No Major",">20","Unknown","Other","1",89,"0","city_138",30680,FALSE,25,"[0.691,0.878)"
0.91,"Male","No relevent experience","no_enrollment","Graduate","STEM","11","10/49","Pvt Ltd",">4",100,"0","city_16",18777,FALSE,11,"[0.878,0.920)"
0.939,"Female","Has relevent experience","no_enrollment","Graduate","STEM","14","5000-9999","Pvt Ltd","1",25,"0","city_75",25542,FALSE,14,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","2","10000+","Other","1",158,"0","city_160",19798,FALSE,2,"0.920"
0.899,"Male","No relevent experience","no_enrollment","Masters","Other","16","Unknown","Other","never",35,"0","city_23",26947,FALSE,16,"[0.878,0.920)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","Arts","19","500-999","NGO","1",14,"0","city_16",29733,FALSE,19,"[0.878,0.920)"
0.926,"Other","No relevent experience","Part time course","High School","No Major","4","10000+","Pvt Ltd","2",5,"0","city_114",25210,FALSE,4,"[0.921,0.949]"
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","10/49","Pvt Ltd","3",55,"0","city_16",13092,FALSE,15,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","<10","Pvt Ltd","4",196,"0","city_103",241,FALSE,7,"0.920"
0.925,"Other","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Pvt Ltd","1",32,"0","city_97",18067,FALSE,6,"[0.921,0.949]"
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","19","500-999","Pvt Ltd","4",88,"1","city_136",21325,FALSE,19,"[0.878,0.920)"
0.887,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Pvt Ltd","4",13,"0","city_100",25015,FALSE,25,"[0.878,0.920)"
0.92,"Other","Has relevent experience","no_enrollment","Masters","Humanities",">20","100-500","Pvt Ltd","1",54,"0","city_103",14272,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","10/49","Funded Startup","1",84,"0","city_103",30239,FALSE,11,"0.920"
0.939,"Male","Has relevent experience","no_enrollment","Primary School","No Major","13","<10","Funded Startup","4",32,"1","city_75",27293,FALSE,13,"[0.921,0.949]"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Funded Startup","1",77,"0","city_103",10068,FALSE,8,"0.920"
0.689,"Other","No relevent experience","no_enrollment","Primary School","No Major","2","Unknown","Other","2",46,"0","city_149",28556,FALSE,2,"[0.448,0.691)"
0.738,"Male","No relevent experience","Full time course","Graduate","STEM","3","Unknown","Other","never",70,"1","city_123",2091,FALSE,3,"[0.691,0.878)"
0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","6","<10","Early Stage Startup","never",98,"0","city_21",18548,FALSE,6,"[0.448,0.691)"
0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",">20","100-500","Pvt Ltd",">4",38,"0","city_103",29999,FALSE,25,"0.920"
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","4","10000+","Pvt Ltd","1",35,"0","city_21",32567,FALSE,4,"[0.448,0.691)"
0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","4","100-500","Pvt Ltd","4",4,"1","city_21",10294,FALSE,4,"[0.448,0.691)"
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","50-99","Pvt Ltd","1",5,"0","city_21",3769,FALSE,4,"[0.448,0.691)"
0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM","17","1000-4999","Pvt Ltd","1",3,"0","city_16",18826,FALSE,17,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","10000+","Pvt Ltd","2",8,"0","city_103",26713,FALSE,4,"0.920"
0.92,"Male","No relevent experience","Full time course","Graduate","STEM","2","Unknown","Other","never",42,"1","city_103",26797,FALSE,2,"0.920"
0.743,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","100-500","Pvt Ltd","4",47,"0","city_116",4594,FALSE,14,"[0.691,0.878)"
0.878,"Male","Has relevent experience","no_enrollment","High School","No Major","6","50-99","Other","1",70,"0","city_173",25684,FALSE,6,"[0.878,0.920)"
0.682,"Other","No relevent experience","Full time course","Graduate","STEM","4","Unknown","Other","never",24,"1","city_19",22376,FALSE,4,"[0.448,0.691)"
0.924,"Other","No relevent experience","Full time course","Graduate","STEM","2","Unknown","Other","1",34,"0","city_104",13868,TRUE,2,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Other","1",4,"0","city_103",15191,FALSE,6,"0.920"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","500-999","Pvt Ltd","3",24,"0","city_114",15972,FALSE,19,"[0.921,0.949]"
0.624,"Other","Has relevent experience","Part time course","Graduate","STEM","7","10000+","Pvt Ltd","4",34,"1","city_21",6618,FALSE,7,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","20","10000+","Pvt Ltd","never",107,"0","city_103",10102,FALSE,20,"0.920"
0.923,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","50-99","Pvt Ltd","1",70,"0","city_83",25096,FALSE,9,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","<10","Pvt Ltd","4",51,"0","city_160",23006,FALSE,25,"0.920"
0.624,"Female","No relevent experience","Full time course","High School","No Major","3","Unknown","Other","never",55,"0","city_21",17349,FALSE,3,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","10000+","Pvt Ltd",">4",6,"0","city_16",30217,FALSE,15,"[0.878,0.920)"
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","2","50-99","Pvt Ltd","1",23,"1","city_21",69,FALSE,2,"[0.448,0.691)"
0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd","1",17,"0","city_104",9693,FALSE,25,"[0.921,0.949]"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","Arts","16","10/49","Pvt Ltd","2",82,"0","city_16",32842,FALSE,16,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","Unknown","Other","1",39,"1","city_103",22192,FALSE,10,"0.920"
0.698,"Male","No relevent experience","Full time course","Graduate","STEM","5","Unknown","Other","never",17,"1","city_24",31108,FALSE,5,"[0.691,0.878)"
0.92,"Other","Has relevent experience","Part time course","Graduate","STEM","1","Unknown","Other","1",20,"1","city_103",13756,FALSE,1,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major","14","50-99","Other","3",44,"0","city_103",26408,FALSE,14,"0.920"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","Other","3","100-500","Pvt Ltd","2",106,"0","city_103",218,FALSE,3,"0.920"
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","2",22,"0","city_114",14289,FALSE,25,"[0.921,0.949]"
0.764,"Other","Has relevent experience","no_enrollment","Graduate","STEM","16","Unknown","Other",">4",37,"1","city_176",22891,TRUE,16,"[0.691,0.878)"
0.89,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","100-500","Pvt Ltd","1",96,"0","city_45",7750,FALSE,17,"[0.878,0.920)"
0.836,"Other","No relevent experience","no_enrollment","Primary School","No Major","1","Unknown","Other","never",9,"0","city_138",21748,FALSE,1,"[0.691,0.878)"
0.926,"Male","Has relevent experience","Part time course","Masters","STEM","7","<10","Public Sector","1",27,"0","city_114",8709,FALSE,7,"[0.921,0.949]"
0.624,"Male","Has relevent experience","Part time course","Graduate","STEM","4","10000+","Pvt Ltd","4",50,"1","city_21",2203,FALSE,4,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","3","Unknown","Other","2",226,"1","city_103",7616,FALSE,3,"0.920"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Funded Startup","never",56,"1","city_21",164,FALSE,5,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","No Major",">20","10/49","Pvt Ltd",">4",22,"0","city_16",13429,FALSE,25,"[0.878,0.920)"
0.794,"Male","Has relevent experience","no_enrollment","High School","No Major","14","<10","Pvt Ltd",">4",33,"0","city_105",13367,FALSE,14,"[0.691,0.878)"
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","2","<10","Pvt Ltd","2",34,"1","city_21",31753,FALSE,2,"[0.448,0.691)"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","Humanities",">20","<10","Pvt Ltd","3",11,"0","city_103",25470,FALSE,25,"0.920"
0.92,"Female","Has relevent experience","no_enrollment","Masters","Humanities","5","10000+","Public Sector","1",21,"0","city_103",3480,FALSE,5,"0.920"
0.915,"Male","Has relevent experience","Full time course","High School","No Major","10","10000+","Pvt Ltd","1",89,"0","city_99",26044,FALSE,10,"[0.878,0.920)"
0.836,"Male","No relevent experience","Full time course","Graduate","STEM","6","Unknown","Other","1",73,"0","city_138",26308,FALSE,6,"[0.691,0.878)"
0.624,"Male","No relevent experience","Full time course","High School","No Major","5","50-99","Funded Startup","1",316,"1","city_21",18993,FALSE,5,"[0.448,0.691)"
0.727,"Other","Has relevent experience","no_enrollment","Graduate","STEM","20","Unknown","Other",">4",37,"0","city_142",3193,FALSE,20,"[0.691,0.878)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","7","10000+","Pvt Ltd","1",17,"0","city_21",24123,FALSE,7,"[0.448,0.691)"
0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","500-999","Pvt Ltd","1",21,"0","city_102",2150,FALSE,25,"[0.691,0.878)"
