"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
15126,"city_67",0.855,"Male","No relevent experience","no_enrollment","","","<1","","","never",62,0
12098,"city_21",0.624,"","No relevent experience","no_enrollment","","","<1","","","never",10,0
14196,"city_136",0.897,"Male","Has relevent experience","Part time course","Graduate","STEM","6","10000+","Public Sector","4",25,0
5404,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","<10","Pvt Ltd",">4",69,0
26050,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","","",">4",129,0
14092,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","","","2",25,1
22747,"city_136",0.897,"Female","No relevent experience","no_enrollment","Masters","STEM","5","100-500","Funded Startup","never",15,1
4174,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM","12","","","4",42,0
2,"city_103",0.92,"Male","No relevent experience","no_enrollment","Phd","STEM","15","10000+","NGO","3",128,1
16544,"city_16",0.91,"Male","No relevent experience","Full time course","Graduate","STEM","3","100-500","Pvt Ltd","3",18,1
22113,"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","6","","","1",220,0
7971,"city_45",0.89,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd",">4",22,0
141,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","5000-9999","Pvt Ltd","2",10,0
27462,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",">20","10000+","Pvt Ltd","1",85,0
27662,"city_136",0.897,"Male","Has relevent experience","Full time course","Masters","STEM","7","","","1",6,1
7985,"city_45",0.89,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","100-500","Pvt Ltd","1",57,0
23960,"city_46",0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","","","2",70,0
29968,"city_115",0.789,"Female","No relevent experience","Full time course","Graduate","STEM","3","","","1",75,1
23049,"city_103",0.92,"","Has relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Pvt Ltd",">4",39,0
26835,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","1","10/49","Pvt Ltd","never",21,1
33076,"city_145",0.555,"Male","No relevent experience","no_enrollment","Graduate","Business Degree","4","","","never",60,1
29481,"city_67",0.855,"Male","No relevent experience","no_enrollment","","","7","","","1",80,1
25340,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","50-99","Pvt Ltd","never",147,0
2333,"city_16",0.91,"Male","No relevent experience","no_enrollment","Graduate","STEM","1","","","1",106,0
18324,"city_11",0.55,"","No relevent experience","Full time course","Graduate","STEM","3","","","1",16,0
15516,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","","100-500","","",46,0
26218,"city_103",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM","10","1000-4999","Pvt Ltd","2",90,1
30845,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","50-99","Pvt Ltd","2",102,1
11920,"city_103",0.92,"Female","Has relevent experience","Part time course","Graduate","STEM","13","10000+","Pvt Ltd","1",24,0
25095,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd","3",152,0
448,"city_21",0.624,"Male","No relevent experience","no_enrollment","Masters","STEM","14","10/49","Pvt Ltd","never",112,1
22804,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","1",50,1
33256,"city_70",0.698,"Male","No relevent experience","Full time course","Graduate","STEM","2","","","2",106,0
19328,"city_114",0.926,"Male","Has relevent experience","","Graduate","Arts","10","","","1",50,0
29051,"city_158",0.766,"Male","Has relevent experience","no_enrollment","High School","","18","100-500","Pvt Ltd","never",22,0
18172,"city_136",0.897,"","No relevent experience","Full time course","Masters","STEM","5","<10","Pvt Ltd","1",148,0
32423,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","","2",23,0
14811,"city_114",0.926,"Male","Has relevent experience","Full time course","Graduate","STEM","16","10000+","Pvt Ltd","1",32,1
23377,"city_90",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Public Sector","3",24,0
20658,"city_16",0.91,"","Has relevent experience","no_enrollment","High School","","15","<10","Pvt Ltd",">4",38,0
22215,"city_53",0.74,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10/49","Pvt Ltd","1",9,1
1659,"city_103",0.92,"Male","No relevent experience","no_enrollment","High School","","4","","Pvt Ltd","never",32,0
3099,"city_23",0.899,"Male","Has relevent experience","no_enrollment","Masters","STEM","18","10000+","Pvt Ltd",">4",14,0
3172,"city_103",0.92,"","No relevent experience","no_enrollment","Primary School","","2","","","",131,0
12186,"city_159",0.843,"","No relevent experience","no_enrollment","Graduate","STEM","14","10/49","Public Sector","4",122,0
23966,"city_67",0.855,"","Has relevent experience","no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",17,0
25228,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Pvt Ltd",">4",133,0
18732,"city_50",0.896,"Male","No relevent experience","Full time course","Masters","STEM","7","50-99","Public Sector","1",54,0
26275,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Humanities","5","10000+","Pvt Ltd","4",168,1
26425,"city_67",0.855,"Male","No relevent experience","Full time course","High School","","4","","","never",17,0
10986,"city_146",0.735,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd",">4",56,0
11487,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","<10","Pvt Ltd","2",262,0
5737,"city_69",0.856,"","Has relevent experience","no_enrollment","High School","",">20","100-500","Pvt Ltd","",35,1
6697,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",40,1
24646,"city_120",0.78,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Pvt Ltd","2",165,0
18705,"city_23",0.899,"Male","Has relevent experience","no_enrollment","High School","","9","100-500","Pvt Ltd","2",100,0
3946,"city_103",0.92,"","Has relevent experience","no_enrollment","Graduate","STEM","18","10000+","Pvt Ltd","1",2,0
5201,"city_102",0.804,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","","","1",89,1
7658,"city_101",0.558,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","<10","Pvt Ltd","1",80,0
8952,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","4","50-99","Pvt Ltd","1",23,1
19792,"city_100",0.887,"","Has relevent experience","no_enrollment","Masters","STEM","5","<10","Early Stage Startup","1",107,0
19356,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Pvt Ltd","4",65,0
5241,"city_162",0.767,"","No relevent experience","Full time course","Graduate","STEM","3","100-500","Pvt Ltd","never",4,0
14385,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","1","10/49","Pvt Ltd","1",80,1
972,"city_100",0.887,"Male","No relevent experience","Full time course","Graduate","STEM","3","<10","Funded Startup","1",10,1
33174,"city_139",0.487,"Male","Has relevent experience","Part time course","Graduate","STEM","5","10/49","Pvt Ltd","1",92,0
28625,"city_165",0.903,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","100-500","Funded Startup","2",258,1
25123,"city_158",0.766,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","100-500","Pvt Ltd","never",106,0
28227,"city_41",0.827,"","No relevent experience","no_enrollment","High School","","6","","","never",21,1
21262,"city_158",0.766,"","Has relevent experience","no_enrollment","Masters","STEM","9","10000+","Pvt Ltd","1",158,0
1654,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","100-500","Pvt Ltd","1",12,0
16735,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","50-99","Pvt Ltd","2",28,1
7921,"city_16",0.91,"","No relevent experience","Part time course","Graduate","STEM","5","50-99","","1",82,0
10727,"city_21",0.624,"Female","Has relevent experience","Part time course","Graduate","STEM","18","10/49","","never",38,0
11799,"city_16",0.91,"","Has relevent experience","no_enrollment","Masters","Humanities","4","<10","Pvt Ltd","2",55,0
3735,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","<10","Pvt Ltd",">4",36,0
857,"city_162",0.767,"","No relevent experience","Full time course","Graduate","STEM","3","10/49","Early Stage Startup","1",52,0
20483,"city_21",0.624,"","No relevent experience","Full time course","Graduate","STEM","3","","","never",26,1
31642,"city_42",0.563,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","","","1",56,0
6370,"city_103",0.92,"","Has relevent experience","Part time course","Graduate","STEM","1","50-99","Funded Startup","1",117,0
3753,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other","6","50-99","Pvt Ltd","4",312,0
8393,"city_98",0.949,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",39,0
32922,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","3","10/49","Pvt Ltd","1",4,1
5141,"city_46",0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","50-99","Pvt Ltd",">4",87,0
27315,"city_158",0.766,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","NGO","1",68,0
19010,"city_41",0.827,"Male","Has relevent experience","Full time course","Graduate","STEM","6","5000-9999","","1",170,1
11754,"city_36",0.893,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","1000-4999","Pvt Ltd",">4",60,0
17029,"city_103",0.92,"","Has relevent experience","no_enrollment","Graduate","Humanities","2","50-99","Funded Startup","2",53,0
14217,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","500-999","Pvt Ltd","1",52,0
17231,"city_36",0.893,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",32,0
21361,"city_19",0.682,"","No relevent experience","no_enrollment","Graduate","STEM","4","","","1",34,1
32481,"city_165",0.903,"Male","No relevent experience","no_enrollment","Graduate","STEM","2","","","1",25,1
32637,"city_21",0.624,"Male","No relevent experience","Full time course","Graduate","STEM","2","","","never",98,1
23126,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts",">20","100-500","Funded Startup","1",28,0
21759,"city_103",0.92,"","Has relevent experience","no_enrollment","Graduate","STEM",">20","","",">4",7,0
24139,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","500-999","Pvt Ltd","2",155,1
20207,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM","20","50-99","Pvt Ltd",">4",7,0
27872,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","<1","<10","Early Stage Startup","1",73,1
23113,"city_54",0.856,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","100-500","Pvt Ltd","never",26,0
32989,"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","Humanities","3","1000-4999","NGO","1",19,0
9357,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","1000-4999","Pvt Ltd","1",262,0
9721,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Arts",">20","1000-4999","NGO",">4",50,1
20223,"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","3","10000+","Pvt Ltd","never",10,1
23805,"city_23",0.899,"Male","Has relevent experience","no_enrollment","Graduate","STEM","20","500-999","Pvt Ltd","2",19,0
14924,"city_104",0.924,"Male","No relevent experience","Full time course","High School","","1","","","never",278,0
29955,"city_155",0.556,"","Has relevent experience","","Graduate","STEM","3","50-99","Pvt Ltd","1",50,1
29761,"city_160",0.92,"Male","No relevent experience","Full time course","Graduate","Other","3","","","never",13,1
16853,"city_16",0.91,"Male","No relevent experience","no_enrollment","Graduate","Humanities",">20","<10","Pvt Ltd",">4",34,0
33220,"city_73",0.754,"Male","Has relevent experience","Part time course","Masters","STEM","14","10000+","Public Sector","2",288,0
706,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","100-500","Funded Startup","never",38,0
20405,"city_19",0.682,"","No relevent experience","Full time course","Graduate","STEM","1","","","",97,1
3176,"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd",">4",7,0
12877,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd",">4",88,0
17135,"city_160",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM","5","","","1",37,0
22171,"city_138",0.836,"Male","Has relevent experience","Part time course","Graduate","STEM","19","100-500","Public Sector","1",4,0
5597,"city_117",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","50-99","Pvt Ltd","1",154,0
20966,"city_73",0.754,"","Has relevent experience","no_enrollment","Graduate","STEM","11","1000-4999","Pvt Ltd","",156,0
2042,"city_102",0.804,"Male","Has relevent experience","Full time course","","","11","100-500","Pvt Ltd","2",125,0
27551,"city_103",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","3","","","never",11,1
10490,"city_21",0.624,"","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",26,1
21137,"city_50",0.896,"Male","Has relevent experience","no_enrollment","Masters","Business Degree",">20","","",">4",110,0
20618,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","50-99","Pvt Ltd","2",86,0
5845,"city_21",0.624,"","Has relevent experience","no_enrollment","Graduate","Business Degree","<1","10/49","Public Sector","1",102,1
26854,"city_90",0.698,"","No relevent experience","no_enrollment","High School","","1","","","never",98,0
25437,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","1000-4999","Pvt Ltd","1",46,0
20354,"city_160",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","8","","","1",39,1
30815,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",">20","1000-4999","Pvt Ltd",">4",40,0
24789,"city_103",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM",">20","","","1",147,0
